Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,High_Low_Pct,Price_Change,Volatility,MA_10,MA_20,MA_50,RSI
2018-06-19 00:00:00-04:00,46.65467553004124,46.992617409492745,46.542029430542385,46.89874267578125,16600,0.0,0.0,0.0,,0.9607677162378289,0.24406714574001143,,,,,
2018-06-20 00:00:00-04:00,47.358727099837104,47.770827037597904,47.358727099837104,47.48076248168945,190000,0.0,0.0,0.0,0.012410136662549753,0.8679303284561256,0.12203538185234919,,,,,
2018-06-21 00:00:00-04:00,47.65910205599574,47.73419824649169,47.12402871775314,47.18973922729492,428700,0.0,0.0,0.0,-0.006129287719563559,1.2930131395717026,-0.4693628287008167,,,,,
2018-06-22 00:00:00-04:00,47.490134262066185,47.508909206158584,47.114642542126965,47.396263122558594,181500,0.0,0.0,0.0,0.004376457650442367,0.8318517918007865,-0.0938711395075913,,,,,
2018-06-25 00:00:00-04:00,47.152187752345846,47.152187752345846,46.01163597380601,46.41998291015625,2509600,0.0,0.0,0.0,-0.02059825285967909,2.457027570965123,-0.7322048421895957,,,,,
2018-06-26 00:00:00-04:00,46.673447506675025,46.72976876236293,46.32611638547765,46.49696731567383,104000,0.0,0.0,0.0,0.0016584324398951633,0.8681262460513517,-0.17648019100119683,0.012490510933011213,,,,
2018-06-27 00:00:00-04:00,46.76732592919616,46.936296884456624,46.0914421081543,46.0914421081543,144900,0.0,0.0,0.0,-0.008721541015059509,1.8329970546806975,-0.6758838210418645,0.009833441842194255,,,,
2018-06-28 00:00:00-04:00,46.09143725310984,46.73916037369875,45.969405472352264,46.551414489746094,336500,0.0,0.0,0.0,0.009979561509758428,1.6535585648338191,0.4599772366362558,0.012108285382233405,,,,
2018-06-29 00:00:00-04:00,46.74854689536022,46.78609678901555,46.39183006754445,46.49509048461914,152300,0.0,0.0,0.0,-0.0012099311211984931,0.8479749525415612,-0.25345641074108016,0.011541011411120062,,,,
2018-07-02 00:00:00-04:00,46.10082525171722,46.786094665527344,45.94124000140264,46.786094665527344,321300,0.0,0.0,0.0,0.006258815239954529,1.8057815471980487,0.6852694138101256,0.00718252578159924,46.780649948120114,,,
