Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,High_Low_Pct,Price_Change,Volatility,MA_10,MA_20,MA_50,RSI,BB_Middle,BB_Upper,BB_Lower,MACD,MACD_Signal,MACD_Histogram
2016-06-17 00:00:00-04:00,75.139135236093,75.26963852724542,74.7394545161676,75.08203887939453,677400,0.0,0.0,0.0,,0.7061396027476885,-0.05709635669846591,,,,,,,,,0.0,0.0,0.0
2016-06-20 00:00:00-04:00,75.89769293303475,76.16685787409718,75.5061706740714,75.5306396484375,543700,0.0,0.0,0.0,0.005974808033164303,0.8747273995043471,-0.3670532845972474,,,,,,,,,0.010064760843917497,0.005591533802176387,0.00447322704174111
2016-06-21 00:00:00-04:00,75.72180534044485,75.97612358542568,75.41005393401628,75.77102661132812,622300,0.533,0.0,0.0,0.0031826416936162616,0.7470792949831525,0.049221270883279544,,,,,,,,,0.02027888837295677,0.011610941413151953,0.008667946959804818
2016-06-22 00:00:00-04:00,75.86125942462509,76.18941579019624,75.61514058568122,75.64795684814453,689200,0.0,0.0,0.0,-0.0016242324894829574,0.759141724961345,-0.21330257648055806,,,,,,,,,0.019984102813680238,0.014447378201948797,0.005536724611731441
2016-06-23 00:00:00-04:00,76.41092548982891,76.7965087890625,76.23864478871526,76.7965087890625,590800,0.0,0.0,0.0,0.015182854749449026,0.7264184389937909,0.3855832992335877,,,,,,,,,0.06510673011750612,0.029517390075924674,0.035589340041581444
2016-06-24 00:00:00-04:00,74.09743139704418,75.24597565490596,73.6872374663123,73.83490753173828,2882300,0.0,0.0,0.0,-0.038564269444316346,2.111112806532106,-0.26252386530589433,0.020712040905888993,,,,,,,,-0.03563204543259246,0.011858270814573645,-0.04749031624716611
2016-06-27 00:00:00-04:00,73.21139596002729,73.28523410709836,72.0956681969863,72.41561889648438,1175400,0.0,0.0,0.0,-0.0192224610648265,1.6426924581180602,-0.7957770635429142,0.020994322088856418,,,,,,,,-0.16391922086144461,-0.03262632301185912,-0.1312928978495855
2016-06-28 00:00:00-04:00,73.21963090394777,73.6954574584961,72.8914744436019,73.6954574584961,1009600,0.0,0.0,0.0,0.017673515486226865,1.0909532861601252,0.4758265545483198,0.023775969838084627,,,,,,,,-0.18643523005668783,-0.06958949575186951,-0.11684573430481832
2016-06-29 00:00:00-04:00,74.36817562538837,75.12293110527249,74.23691053720127,75.0408935546875,931300,0.0,0.0,0.0,0.01825670322962747,1.1807169745726873,0.6727179292991252,0.026095870306881423,,,,,,,,-0.1324384693071181,-0.08410792043849756,-0.04833054886862055
2016-06-30 00:00:00-04:00,75.24596202386753,76.21401977539062,75.01625446571994,76.21401977539062,935900,0.0,0.0,0.0,0.015633159003473063,1.57158133529842,0.9680577515230908,0.026167804101881395,75.0029067993164,,,,,,,-0.0317808244440414,-0.07238361335198559,0.04060278890794419
2016-07-01 00:00:00-04:00,76.19759908869709,76.45192350437614,76.09915658113427,76.23041534423828,735000,0.0,0.0,0.0,0.0002151253653326357,0.46276400521873357,0.03281625554119216,0.01618352663047063,75.11774444580078,,,,,,,0.04227517032666128,-0.04729692663605809,0.08957209696271937
2016-07-05 00:00:00-04:00,75.8612648095638,75.9350967110506,75.22956266566271,75.46747589111328,1032100,0.0,0.0,0.0,-0.010008333939671599,0.9348849117543804,-0.3937889184505252,0.01266214480227446,75.11142807006836,,,,,,,0.054085172612531096,-0.02552430351853385,0.07960947613106495
2016-07-06 00:00:00-04:00,75.28695933659304,75.96788247476157,74.86856621136081,75.93506622314453,1333900,0.0,0.0,0.0,0.0061959185266233785,1.4477056754915782,0.6481068865514885,0.011540984802872713,75.12783203125,,,,,,,0.0885396502765019,-0.0013844079669113514,0.08992405824341325
2016-07-07 00:00:00-04:00,76.04995549175061,76.35350126667765,75.45107583246096,75.77102661132812,674000,0.0,0.0,0.0,-0.0021602616547979903,1.190990111359767,-0.27892888042248387,0.009593738850050262,75.14013900756837,,,52.98240747162309,,,,0.10367223277907556,0.02059351966156311,0.08307871311751244
2016-07-08 00:00:00-04:00,76.3945360932055,77.0672540317256,76.32890354821232,76.95240020751953,790600,0.0,0.0,0.0,0.015591363203396158,0.9594898684409372,0.5578641143140288,0.009578869985412873,75.15572814941406,,,57.34498214328516,,,,0.18386633077810188,0.05443891071726676,0.12942742006083513
2016-07-11 00:00:00-04:00,77.17386583958013,77.43638963672254,77.03440144151783,77.23129272460938,578200,0.0,0.0,0.0,0.003624221159284735,0.5204991150907112,0.05742688502924409,0.009544285618649428,75.49536666870117,,,56.768752019317425,,,,0.25932085651642467,0.09660208780600842,0.16271876871041624
2016-07-12 00:00:00-04:00,77.61687570096237,78.0844964088933,77.61687570096237,77.96964263916016,646400,0.0,0.0,0.0,0.009560242856267998,0.5997471478676133,0.3527669381977887,0.006621202084598469,76.05076904296875,,,58.41704807330018,,,,0.35933975339422375,0.15036014474975148,0.20897960864447226
2016-07-13 00:00:00-04:00,78.06810400678725,78.12553090092004,77.67431511911805,78.05989837646484,618700,0.0,0.0,0.0,0.0011575753620212126,0.5780378801236483,-0.008205630322407842,0.0070597639616596175,76.48721313476562,,,59.256988317861,,,,0.43721733797571005,0.20878405499661234,0.2284332829790977
2016-07-14 00:00:00-04:00,78.5521262649593,78.73261256957672,78.33062432869541,78.4782943725586,572900,0.0,0.0,0.0,0.005359935188179676,0.5122285647200198,-0.07383189240070465,0.00566940862844689,76.83095321655273,,,56.837903516494286,,,,0.5185886392494581,0.2716509797151376,0.2469376595343205
2016-07-15 00:00:00-04:00,78.7490225037604,78.7490225037604,78.14193728942979,78.35523986816406,809400,0.0,0.0,0.0,-0.0015680068658265878,0.774785726330563,-0.3937826355963381,0.004221747181125229,77.04507522583008,76.02399101257325,,73.89440453231833,76.02399101257325,79.21286927301296,72.83511275213354,0.5670261747400787,0.3314150515564125,0.23561112318366617
2016-07-18 00:00:00-04:00,78.37984559029589,78.58494252571354,78.23217554643271,78.4782943725586,448500,0.0,0.0,0.0,0.0015704693725853147,0.44950897837578546,0.09844878226270737,0.004320806644290284,77.26986312866211,76.19380378723145,,87.13626511463146,76.19380378723145,79.52979855727789,72.857809017185,0.6057954801742511,0.38680199163430157,0.21899348853994954
2016-07-19 00:00:00-04:00,78.41267798271635,78.45369362280088,78.23219164096788,78.40447235107422,605700,0.0,0.0,0.0,-0.0009406680162278303,0.2825119220765547,-0.008205631642127287,0.002722729921007576,77.56356277465821,76.33749542236328,,83.84505040402179,76.33749542236328,79.798447933678,72.87654291104855,0.6236411071284067,0.4345219256974736,0.1891191814309331
2016-07-20 00:00:00-04:00,78.53572305323736,78.64237120882187,78.25678796000282,78.5439224243164,495200,0.0,0.0,0.0,0.0017785984531311083,0.49091417504720025,0.008199371079044226,0.0027392234204572955,77.82444839477539,76.4761402130127,,80.45720062460117,76.4761402130127,80.06147287754798,72.89080754847741,0.6395618272009358,0.4757734117922945,0.1637884154086413
2016-07-21 00:00:00-04:00,78.48651664934563,78.70802490931734,78.13374956711151,78.2650146484375,546700,0.0,0.0,0.0,-0.0035509784496394747,0.7337574071703085,-0.22150200090813144,0.002242391666753534,78.07384719848633,76.60699310302735,,71.11588333432827,76.60699310302735,80.2555294636849,72.9584567423698,0.6252041646460498,0.5058013653645443,0.11940279928150543
2016-07-22 00:00:00-04:00,78.33061899957889,78.69979095458984,78.28959711166152,78.69979095458984,619800,0.0,0.0,0.0,0.0055551807931721875,0.5212133831016224,0.36917195501095534,0.0033944776058668436,78.24858627319335,76.70215721130371,,73.40683722114227,76.70215721130371,80.46887841523277,72.93543600737466,0.6369072030232843,0.53212196932666,0.10478523369662429
2016-07-25 00:00:00-04:00,78.60136233768237,78.60136233768237,78.15835212261491,78.36344909667969,665000,0.0,0.0,0.0,-0.004273732545290065,0.5653276115002328,-0.23791324100268696,0.00404266758032962,78.36180191040039,76.92858428955078,,79.8658330671291,76.92858428955078,80.5094480945356,73.34772048456597,0.6149366218417924,0.548735109966347,0.06620151187544543
