Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,High_Low_Pct,Price_Change,Volatility,MA_10,MA_20,MA_50,RSI
2016-06-17 00:00:00-04:00,178.9529732592918,178.97888613662334,177.72638207040603,178.39151000976562,117055700,1.078,0.0,0.0,,0.7021096834421925,-0.5614632495261844,,,,,
2016-06-20 00:00:00-04:00,180.37829032114846,181.06068488737688,179.4540202081127,179.5404052734375,82789600,0.0,0.0,0.0,0.0064403023642154444,0.8948763799531683,-0.8378850477109552,,,,,
2016-06-21 00:00:00-04:00,179.92907189536652,180.46462227645551,179.47989337998132,180.0500030517578,72461700,0.0,0.0,0.0,0.002838345928562358,0.5469196777470319,0.12093115639129337,,,,,
2016-06-22 00:00:00-04:00,180.23134945965788,180.96558263275622,179.60941418328156,179.7562713623047,95560500,0.0,0.0,0.0,-0.001631389527767424,0.7544484758149348,-0.4750780973531903,,,,,
2016-06-23 00:00:00-04:00,181.23344631017136,182.14907003096502,180.76700121523314,182.0972442626953,102731400,0.0,0.0,0.0,0.013023038821673882,0.7589729440046318,0.863797952523953,,,,,
2016-06-24 00:00:00-04:00,175.89507749695977,182.13169608848108,175.10901866068286,175.55819702148438,333444400,0.0,0.0,0.0,-0.03590964414473863,4.0001991060199815,-0.3368804754753967,0.019136677350008444,,,,
2016-06-27 00:00:00-04:00,174.1329810276253,174.1416274404401,171.59341359545735,172.41403198242188,230775800,0.0,0.0,0.0,-0.017909531382791166,1.4779619823765495,-1.7189490452034306,0.019216596974099876,,,,
2016-06-28 00:00:00-04:00,174.03794861297598,175.54959451594976,173.72698092857257,175.523681640625,159382400,0.0,0.0,0.0,0.018035943028814394,1.0383861427365062,1.4857330276490188,0.02229809523023375,,,,
2016-06-29 00:00:00-04:00,176.94030264743742,178.74563652348573,176.83665115002017,178.51242065429688,137328600,0.0,0.0,0.0,0.01702755426353897,1.0693851814168454,1.572118006859455,0.024436210893421684,,,,
2016-06-30 00:00:00-04:00,178.98750740939656,181.00014422882907,178.42603105822624,180.9483184814453,165021900,0.0,0.0,0.0,0.013645536922417989,1.422568163222131,1.960811072048756,0.024527865128987206,178.27920837402343,,,
2016-07-01 00:00:00-04:00,180.9483113595516,181.82075534119178,180.78418771229238,181.32838439941406,106055300,0.0,0.0,0.0,0.002100411438792804,0.571652161537019,0.38007303986245233,0.01508406190152396,178.5728958129883,,,
2016-07-05 00:00:00-04:00,180.49053861710033,180.60283654322805,179.41943783437227,180.0240936279297,109803700,0.0,0.0,0.0,-0.0071929762999012326,0.6573557377834113,-0.4664449891706397,0.010921365293826875,178.6212646484375,,,
2016-07-06 00:00:00-04:00,179.5230846248133,181.22476721510054,178.85795667914334,181.1038360595703,96021500,0.0,0.0,0.0,0.005997766242735292,1.3068803993630962,1.580751434757019,0.009602400819166277,178.72664794921874,,,
2016-07-07 00:00:00-04:00,181.28520414376038,181.9589652398035,180.214103519541,180.99151611328125,85593800,0.0,0.0,0.0,-0.0006201963952443545,0.9640571877249735,-0.2936880304791316,0.007744306909931082,178.8501724243164,,,55.12071981103157
2016-07-08 00:00:00-04:00,182.3045311384298,183.9371084783945,182.07130203828956,183.6865997314453,133971000,0.0,0.0,0.0,0.014890662700881574,1.01575533698854,1.3820685930155037,0.008188103221364724,179.0091079711914,,,59.4278402190834
2016-07-11 00:00:00-04:00,184.15303674104206,184.91318294706036,183.94572054471695,184.3344268798828,73633900,0.0,0.0,0.0,0.0035268067969282946,0.5248408659842141,0.1813901388407544,0.008172228183055574,179.88673095703126,,,58.69076327883435
2016-07-12 00:00:00-04:00,185.31043973609795,185.97556736925102,184.36025740302208,185.67323303222656,101275600,0.0,0.0,0.0,0.007262919764934317,0.8699745999190881,0.3627932961286149,0.0057087363754757744,181.21265106201173,,,59.89644986304313
2016-07-13 00:00:00-04:00,186.09656310069371,186.10519633199235,185.1550268494167,185.6473846435547,87324100,0.0,0.0,0.0,-0.00013921440505848537,0.5118140955230632,-0.44917845713902693,0.006385788833032223,182.2250213623047,,,60.46659408440074
2016-07-14 00:00:00-04:00,186.92577643363106,187.15900545254823,186.2865747099008,186.6839141845703,91230900,0.0,0.0,0.0,0.0055833242305340924,0.4673304320075862,-0.24186224906074472,0.005575979886564454,183.04217071533202,,,58.54509976939556
2016-07-15 00:00:00-04:00,187.25407691363705,187.45274670742302,185.9842931550121,186.4334716796875,107155400,0.0,0.0,0.0,-0.0013415323220360431,0.7876555315849505,-0.82060523394955,0.003668270188554914,183.59068603515624,180.93494720458983,,76.46128462656844
2016-07-18 00:00:00-04:00,186.55435994840136,187.0985566285567,186.29521804449382,186.93443298339844,58725900,0.0,0.0,0.0,0.0026870781260333043,0.42974350484387724,0.380073034997082,0.003656091369519276,184.1512908935547,181.3620933532715,,90.54572599426844
2016-07-19 00:00:00-04:00,186.51123194733066,186.7790071744717,186.26073636789496,186.7444610595703,54345700,0.0,0.0,0.0,-0.001016248963854549,0.27752941299362666,0.23322911223965548,0.002940208538162457,184.82332763671874,181.72229614257813,,87.43622455473005
2016-07-20 00:00:00-04:00,186.7444226867737,187.76369762328756,186.7444226867737,187.52183532714844,58159500,0.0,0.0,0.0,0.004162770146795225,0.543550000316303,0.7774126403747346,0.0030924231156289933,185.46512756347656,182.09588775634765,,85.26145051616456
2016-07-21 00:00:00-04:00,187.4095448290648,187.6341274741439,186.36434386820278,186.8135223388672,67777300,0.0,0.0,0.0,-0.003777229393289283,0.6797064741586598,-0.5960224901976119,0.0032228395248029853,186.04732818603514,182.4487503051758,,76.54520492697655
2016-07-22 00:00:00-04:00,186.93447450747263,187.70325397884895,186.6666993134719,187.65142822265625,62787500,0.0,0.0,0.0,0.004485252851606614,0.5523830408299042,0.7169537151836209,0.0035849754341367897,186.44381103515624,182.72645950317383,,77.47855160148484
2016-07-25 00:00:00-04:00,187.4441344480713,187.4959602104658,186.55442371227466,187.1417999267578,55873100,0.0,0.0,0.0,-0.0027158242317971704,0.5031139481182892,-0.30233452131349736,0.0038685506558590954,186.72454833984375,183.3056396484375,,83.22691398125195
2016-07-26 00:00:00-04:00,187.0380671378096,187.59089699733977,186.3729393882097,187.2281036376953,70080500,0.0,0.0,0.0,0.0004611674728536297,0.6505207206963698,0.19003649988570714,0.003805691547665221,186.88003540039062,184.04634323120118,,81.51213660074683
2016-07-27 00:00:00-04:00,187.60823815850966,187.67734356117512,186.2520693446523,187.0294952392578,84083900,0.0,0.0,0.0,-0.0010607830479436586,0.7620585270251219,-0.5787429192518516,0.0032302812725928313,187.01824645996095,184.62163391113282,,80.7946906484002
2016-07-28 00:00:00-04:00,186.83075954670534,187.5390798387818,186.36431468596297,187.24539184570312,65035700,0.0,0.0,0.0,0.001154345233991716,0.6273933586503799,0.41463229899778753,0.0026964467866075308,187.07439422607422,185.05828247070312,,74.29402953670005
2016-07-29 00:00:00-04:00,186.9776483094318,187.91053818850736,186.69259349840627,187.54774475097656,79519400,0.0,0.0,0.0,0.0016147415020102418,0.6494051377254698,0.5700964415447629,0.0017743900411677027,187.18582153320312,185.38825378417968,,73.02152296161549
2016-08-01 00:00:00-04:00,187.60819181893984,188.0055313104878,186.9344307850067,187.39224243164062,73311400,0.0,0.0,0.0,-0.0008291345733983935,0.5715821058450934,-0.21594938729921864,0.0011838499543455664,187.23160247802736,185.69144668579102,,64.83019722344355
2016-08-02 00:00:00-04:00,187.14177421546842,187.29726466179838,185.34508652359557,186.1916046142578,92295500,0.0,0.0,0.0,-0.006407083888869125,1.048478067658976,-0.9501696012106038,0.003189505583236431,187.1763168334961,185.99982223510742,,53.90377702960067
2016-08-03 00:00:00-04:00,186.13110785065967,186.79623570997205,185.82878659134002,186.7357635498047,53993600,0.0,0.0,0.0,0.0029225750359380687,0.5180845384092705,0.6046556991450132,0.0036654605748843577,187.09770965576172,186.28141860961915,,50.4001922053205
2016-08-04 00:00:00-04:00,186.84804795526102,187.2540338625984,185.0686270918699,186.93443298339844,46585500,0.0,0.0,0.0,0.0010639067194044838,1.1690766306935951,0.08638502813741411,0.0036566473272107176,187.10980072021485,186.578564453125,,53.8977521233376
2016-08-05 00:00:00-04:00,186.93445130749512,188.50655616576356,186.93445130749512,188.46336364746094,71892200,0.0,0.0,0.0,0.008178967564516526,0.8341700094078799,1.5289123399658138,0.005325588641174338,187.1909942626953,186.8174026489258,,60.255423501909846
2016-08-08 00:00:00-04:00,188.65341076159686,188.75707544743696,188.0833143017568,188.35108947753906,39906500,0.0,0.0,0.0,-0.0005957347239747834,0.3577155553222965,-0.3023212840577969,0.005306692129440163,187.31192321777343,187.0182357788086,,60.89009784250047
2016-08-09 00:00:00-04:00,188.42018430966434,188.9643678626581,188.13512950547428,188.46336364746094,51251700,0.0,0.0,0.0,0.0005960898353882804,0.4399997650126751,0.04317933779660166,0.003452452614841532,187.43544921875,187.15774230957032,,57.014336966456135
2016-08-10 00:00:00-04:00,188.5756605613861,188.65339918561597,187.6427575291098,187.99691772460938,57941100,0.0,0.0,0.0,-0.0024749952129905495,0.537584162941776,-0.578742836776712,0.004052821035930611,187.53219146728514,187.27521896362305,,59.14583092565643
2016-08-11 00:00:00-04:00,188.53248891736825,189.11987823109834,188.26471372836926,188.86936950683594,72504300,0.0,0.0,0.0,0.0046407770552099326,0.4527809379371756,0.3368805894676825,0.0042972057449236255,187.69458923339843,187.38449172973634,,59.362822723487106
2016-08-12 00:00:00-04:00,188.55840401492668,188.92121066678553,188.29927523575262,188.70526123046875,61313500,0.0,0.0,0.0,-0.0008688983120751503,0.32958033442073975,0.1468572155420702,0.0026828648210350165,187.81034088134766,187.4980812072754,,62.693286357408496
2016-08-15 00:00:00-04:00,189.07666327559406,189.60358035870865,189.06803004425004,189.24942016601562,49813500,0.0,0.0,0.0,0.002883644748422176,0.2829865021455898,0.17275689042156728,0.002851530784633957,187.99605865478514,187.61383056640625,,65.27488544037712
2016-08-16 00:00:00-04:00,188.82617592882966,188.895268143582,188.27334594726562,188.27334594726562,53213600,0.0,0.0,0.0,-0.005157607446795609,0.3303293905928528,-0.552829981564031,0.003973121635671484,188.20423278808593,187.690274810791,,58.41128920752256
2016-08-17 00:00:00-04:00,188.30787103936694,188.76568269892132,187.46135310780474,188.62747192382812,75134300,0.0,0.0,0.0,0.0018809140230697796,0.6914844257910114,0.31960088446118107,0.003823043833124313,188.39340362548828,187.745556640625,,59.17452008394986
2016-08-18 00:00:00-04:00,188.60157227213378,189.08529683836437,188.4892875424412,189.05075073242188,52989300,0.0,0.0,0.0,0.0022439934346609736,0.3152641783299552,0.4491784602880955,0.003318575256760421,188.60503540039062,187.85741806030273,,59.81960032140172
2016-08-19 00:00:00-04:00,188.57563750872933,188.9557105325097,188.08327976828974,188.77430725097656,75443000,0.0,0.0,0.0,-0.00146227127040921,0.4621554579776867,0.19866974224723322,0.0033763030654618666,188.6361297607422,187.91356201171874,,58.88898266660647
2016-08-22 00:00:00-04:00,188.5324265157553,188.99888451940095,188.16099993924405,188.76565551757812,61368800,0.0,0.0,0.0,-4.583109600253543e-05,0.4438755439168704,0.2332290018228207,0.0030009773869495377,188.6775863647461,187.99475479125977,,69.55357577527872
2016-08-23 00:00:00-04:00,189.38758365784187,189.68991802596193,189.08524928972182,189.14572143554688,53399200,0.0,0.0,0.0,0.0020134272674054987,0.31968406773935976,-0.24186222229499776,0.0016186229391510218,188.74582214355468,188.09063568115235,,68.77512737543597
2016-08-24 00:00:00-04:00,188.9989039753021,189.09392223171477,187.7550334115382,188.1782989501953,71728900,0.0,0.0,0.0,-0.005114693993653052,0.711500118582185,-0.8206050251068007,0.0030112633520492406,188.7639602661133,188.14807586669923,,58.65393598138381
2016-08-25 00:00:00-04:00,187.78960989159947,188.47201743818178,187.63413263623025,188.0487518310547,69224800,0.0,0.0,0.0,-0.0006884275172182042,0.44556786141515986,0.259141939455219,0.002608396271179154,188.68189849853516,188.1882438659668,,46.41793091083585
2016-08-26 00:00:00-04:00,188.23879210249663,189.27534670033887,186.79625153358595,187.69459533691406,122506300,0.0,0.0,0.0,-0.0018833227590832058,1.3208132936928318,-0.5441967655825692,0.0026313436133317217,188.5808319091797,188.19558639526366,185.08937774658204,44.555715840356335
2016-08-29 00:00:00-04:00,187.8241584713578,188.88662586399244,187.7895991851306,188.6188507080078,70502200,0.0,0.0,0.0,0.004924251385260758,0.5816103081659001,0.7946922366500075,0.003820043939096215,188.5177749633789,188.25691680908204,185.29392456054688,51.136404189640096
2016-08-30 00:00:00-04:00,188.53247449466522,188.8175293071016,187.74642863304467,188.30789184570312,58114500,0.0,0.0,0.0,-0.0016486096757426516,0.5688028598050373,-0.22458264896209812,0.0036488375351890986,188.52122955322267,188.36273117065429,185.46927429199218,52.325666318235136
2016-08-31 00:00:00-04:00,187.97099336279143,188.0919244977052,186.9862646412062,187.77232360839844,85269500,0.0,0.0,0.0,-0.0028441093575808374,0.5888300444131929,-0.19866975439299495,0.003088683138275282,188.4357147216797,188.414559173584,185.623720703125,41.360232265259235
2016-09-01 00:00:00-04:00,187.76371095520435,188.07467866953542,186.6062251442805,187.78099060058594,97844200,0.0,0.0,0.0,4.6156920364692766e-05,0.7820032904067199,0.01727964538159199,0.0030906713503064454,188.3087387084961,188.45688705444337,185.78421508789063,42.53823089563896
2016-09-02 00:00:00-04:00,188.644751565841,189.05937071061567,188.04872913119343,188.62747192382812,79293900,0.0,0.0,0.0,0.0045078115763201865,0.5357870564211137,-0.01727964201288046,0.0035498794181160406,188.29405517578124,188.46509246826173,185.91481964111327,45.212613518376706
2016-09-06 00:00:00-04:00,188.9125617433375,189.27535520986757,188.18697481027735,189.19761657714844,56702100,0.0,0.0,0.0,0.00302259605934041,0.5752611577675009,0.285054833810932,0.0030969111169881045,188.33725128173828,188.50741882324218,186.18760803222656,57.58871858862086
2016-09-07 00:00:00-04:00,189.03346909575907,189.361716411028,188.56702417767156,189.18031311035156,76554900,0.0,0.0,0.0,-9.145710770530613e-05,0.42007131730080594,0.14684401459248875,0.0028830596764385695,188.34071044921876,188.54326629638672,186.52293365478516,54.8048537895365
2016-09-08 00:00:00-04:00,188.84347715071127,189.11989878262455,188.4374911166567,188.7484588623047,74102900,0.0,0.0,0.0,-0.002282765267414333,0.36154343727154475,-0.09501828840657822,0.0027048609687958768,188.3977264404297,188.5808433532715,186.78742919921876,47.37663108104887
2016-09-09 00:00:00-04:00,187.41818957403322,187.4700153275809,184.2048610490074,184.23077392578125,221589100,0.0,0.0,0.0,-0.023934950058687177,1.7723175173160248,-3.187415648251971,0.011586945959324657,188.01592864990235,188.34891357421876,186.90179626464842,27.288605899554724
2016-09-12 00:00:00-04:00,183.46199461061877,187.2799788969802,183.39288921234214,186.87399291992188,168110900,0.0,0.0,0.0,0.014347326116132209,2.0800592013377317,3.411998309303101,0.013938265948145026,187.93386840820312,188.2573501586914,187.02030975341796,42.51557594783869
2016-09-13 00:00:00-04:00,185.5782910910855,185.84606626399025,183.55700767576573,184.1875762939453,182828800,0.0,0.0,0.0,-0.014375551054489066,1.2427866386446214,-1.3907147971401912,0.014593421040965112,187.49074096679686,188.0042579650879,187.07749359130858,33.41056150565325
2016-09-14 00:00:00-04:00,184.2394003856163,185.45735827124508,183.55700602147698,184.11846923828125,134185500,0.0,0.0,0.0,-0.00037519933241192405,1.032135590541283,-0.12093114733505672,0.014568792385031996,187.0717987060547,187.79651412963867,187.1593811035156,35.54743899087104
