Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,High_Low_Pct,Price_Change,Volatility,MA_10,MA_20,MA_50,RSI,BB_Middle,BB_Upper,BB_Lower,MACD,MACD_Signal,MACD_Histogram
2016-06-17 00:00:00-04:00,178.34468448585923,178.3958035632666,177.1348056502317,177.7823486328125,3653500,0.0,0.0,0.0,,0.7092930894052641,-0.5623358530467328,,,,,,,,,0.0,0.0,0.0
2016-06-20 00:00:00-04:00,179.76755862672107,180.44916367306925,178.84737621321153,178.9581298828125,4395500,0.0,0.0,0.0,0.006613599488599631,0.8950626947804045,-0.809428743908569,,,,,,,,,0.026379707532043994,0.014655393073357774,0.01172431445868622
2016-06-21 00:00:00-04:00,179.3245645731876,179.83822205457952,178.88796485800108,179.45297241210938,2706200,0.998,0.0,0.0,0.0027651301990074817,0.5295299285409392,0.1284078389217882,,,,,,,,,0.04895802064427812,0.02871384699586611,0.020244173648412012
2016-06-22 00:00:00-04:00,179.62420134700596,180.36899294287664,179.01637375918048,179.15335083007812,3117300,0.0,0.0,0.0,-0.0016696384462396852,0.7550063548513162,-0.47085051692783964,,,,,,,,,0.04720952017731861,0.03497931894080259,0.012230201236516018
2016-06-23 00:00:00-04:00,180.6258351838146,181.50760391648015,180.1721100325538,181.490478515625,2719800,0.0,0.0,0.0,0.013045403140483636,0.7358479049970496,0.864643331810413,,,,,,,,,0.1382652212746791,0.06570453976834796,0.07256068150633115
2016-06-24 00:00:00-04:00,175.35231827172763,178.1174758842287,174.53903815779816,174.82154846191406,15207500,0.0,0.0,0.0,-0.03674534393349338,2.0469088381345166,-0.5307698098135631,0.019515600975668398,,,,,,,,-0.0947642341225503,0.022208580152678167,-0.11697281427522847
2016-06-27 00:00:00-04:00,173.571629281633,173.5887546782477,171.03760615950966,171.75672912597656,8046700,0.0,0.0,0.0,-0.0175311302462533,1.4853266778659264,-1.8149001556564315,0.019467948429570538,,,,,,,,-0.3814174936048289,-0.07993841135152563,-0.3014790822533033
2016-06-28 00:00:00-04:00,173.47747539700006,174.96707153320312,173.1607273757198,174.96707153320312,7079800,0.0,0.0,0.0,0.018691217651635172,1.032390918848143,1.4895961362030619,0.02270832877200949,,,,,,,,-0.4148113473626154,-0.16041467516194793,-0.2543966722006674
2016-06-29 00:00:00-04:00,176.36249427577602,178.15172619696563,176.25976800650562,177.8948974609375,7240200,0.0,0.0,0.0,0.016733582508287936,1.0635258332102764,1.5324031851614848,0.02475063239675494,,,,,,,,-0.28636432987249805,-0.1895096702395441,-0.09685465963295395
2016-06-30 00:00:00-04:00,178.4171256007485,180.39468482202872,177.84354877928848,180.2063446044922,6025600,0.0,0.0,0.0,0.012993330199716713,1.4156749299473026,1.789219003743682,0.024743169868573067,177.64838714599608,,,,,,,-0.07202005976222381,-0.16318517723009607,0.09116511746787226
2016-07-01 00:00:00-04:00,180.24911922099523,181.22505787175882,180.24054999082966,180.7456512451172,4743700,0.0,0.0,0.0,0.002992717275347001,0.5446924305769455,0.4965320241219615,0.01487389378134149,177.94471740722656,,,,,,,0.11261040291680047,-0.10284268017226998,0.21545308308907046
2016-07-05 00:00:00-04:00,179.89815160347905,180.0094471121177,178.83659884414578,179.47010803222656,6213300,0.0,0.0,0.0,-0.0070571170266265915,0.6535061915499112,-0.4280435712524877,0.010764636596086443,177.99591522216798,,,,,,,0.1763733507594054,-0.04287878659634409,0.2192521373557495
2016-07-06 00:00:00-04:00,178.93931910650753,180.62581164246646,178.28012841945895,180.4973907470703,6272500,0.0,0.0,0.0,0.0057239766895291755,1.2995662781045412,1.5580716405627868,0.00926472116873469,178.10035705566406,,,,,,,0.2793513355310324,0.02531630250006744,0.254035033030965
2016-07-07 00:00:00-04:00,180.69432162165847,181.35349932409656,179.64132501840186,180.34332275390625,3486500,0.0,0.0,0.0,-0.0008535746280119438,0.949397116316366,-0.35099886775222444,0.007466492991028932,178.21935424804687,,,55.024091307492256,,,,0.3438743473270165,0.0919588831590388,0.2519154641679777
2016-07-08 00:00:00-04:00,181.6959675050308,183.33108426851888,181.4905018569046,183.08282470703125,3208400,0.0,0.0,0.0,0.015190481750540163,1.0053277332592985,1.3868572020004422,0.008243557963004704,178.3785888671875,,,59.389203869723346,,,,0.5507133504585511,0.18705569834904948,0.36365765210950163
2016-07-11 00:00:00-04:00,183.5621928264609,184.2984282486058,183.35672722161146,183.77621459960938,3287900,0.0,0.0,0.0,0.0037873016963096973,0.5124172510822514,0.21402177314848814,0.00824623843512948,179.27405548095703,,,58.68309579515068,,,,0.7427935092959785,0.30142239692011175,0.4413711123758668
2016-07-12 00:00:00-04:00,184.7179381272457,185.36855969424303,184.47823475714912,185.0689239501953,4714600,0.0,0.0,0.0,0.007034149405037882,0.4810774916125341,0.35098582294961034,0.0058592325575086215,180.60527496337892,,,59.83807737194356,,,,0.9600621378806409,0.43618492752530275,0.5238772103553382
2016-07-13 00:00:00-04:00,185.4884186325074,185.51410020438956,184.56384285618628,185.05181884765625,3845600,0.0,0.0,0.0,-9.242557947586327e-05,0.5135087858745008,-0.436599784851154,0.006512499214421597,181.6137496948242,,,60.43629401168893,,,,1.1135903772972142,0.574151400504887,0.5394389767923272
2016-07-14 00:00:00-04:00,186.3102600096585,186.54996337869198,185.6853069534568,186.070556640625,5336500,0.0,0.0,0.0,0.005505148770288182,0.4646927707671515,-0.2397033690334922,0.005643293625957833,182.43131561279296,,,58.500197665843906,,,,1.2833842685691934,0.7180720898388859,0.5653121787303075
2016-07-15 00:00:00-04:00,186.64413135586943,186.6698129263395,185.3771129193633,185.79660034179688,3687000,0.0,0.0,0.0,-0.0014723248200801953,0.695760850628107,-0.8475310140725583,0.0036305446516524485,182.99034118652344,180.31936416625976,,76.70844148369298,180.31936416625976,187.97520076813697,172.66352756438255,1.3809078505851176,0.8521854639184493,0.5287223866666683
2016-07-18 00:00:00-04:00,185.91645110798657,186.5071533515916,185.6853039120425,186.3102569580078,4112800,0.0,0.0,0.0,0.0027646179492304412,0.441118730105299,0.3938058500212378,0.0036004298750415956,183.5468017578125,180.74575958251953,,90.437984180607,180.74575958251953,188.74871034701124,172.7428088180278,1.473689607067172,0.9776434381192377,0.4960461689479342
2016-07-19 00:00:00-04:00,185.92499805814938,186.16471447422416,185.6681823674497,186.1047821044922,1885700,0.0,0.0,0.0,-0.0011028638834518212,0.26680244384889845,0.1797840463428031,0.002960808361445425,184.21026916503905,181.10309219360352,,87.15045526957354,181.10309219360352,189.4026682133203,172.80351617388672,1.5141801893375373,1.0857484626511467,0.4284317266863906
2016-07-20 00:00:00-04:00,186.6184081982457,187.14062178618624,186.17323930454614,186.89234924316406,1837100,0.0,0.0,0.0,0.004231847939456301,0.5176148117125157,0.27394104491835947,0.00314386605322023,184.84976501464843,181.47506103515624,,85.01023012132461,181.47506103515624,190.12277999839995,172.82734207191254,1.581137421020287,1.1854145792355195,0.3957228417847676
2016-07-21 00:00:00-04:00,186.7896412265767,187.02934456285942,185.76233934781467,186.216064453125,1792000,0.0,0.0,0.0,-0.0036185793200081973,0.6803952273213694,-0.5735767734516912,0.0032365471583071233,185.43703918457032,181.82819671630858,,76.79421573176191,181.82819671630858,190.65175530700242,173.00463812561475,1.5679866268342835,1.2622920322627365,0.305694594571547
2016-07-22 00:00:00-04:00,186.32736018747886,187.10640261741995,186.07054449659987,187.02935791015625,4733900,0.0,0.0,0.0,0.0043674720514566,0.5538478730797323,0.7019977226773904,0.0035395034709469852,185.83169250488282,182.10514068603516,,77.34764216412212,182.10514068603516,191.22673102983097,172.98355034223934,1.5958517486292862,1.3292569618873962,0.2665947867418901
2016-07-25 00:00:00-04:00,186.8324828893029,186.89240220307505,185.95927025190886,186.5499725341797,1702400,0.0,0.0,0.0,-0.002563155759786384,0.5002048183069127,-0.28251035512320755,0.003792025953113898,186.10906829833985,182.69156188964843,,83.10695295531283,182.69156188964843,191.33714752699382,174.04597625230303,1.5651804396001694,1.3765846967315432,0.18859574286862624
2016-07-26 00:00:00-04:00,186.47287899198932,186.98652336083956,185.77088137285426,186.62696838378906,3091000,0.0,0.0,0.0,0.0004127357863601411,0.6513753068556448,0.15408939179974368,0.003715354647482527,186.2648727416992,183.43507385253906,,81.45913604611096,183.43507385253906,190.54185154022818,176.32829616484995,1.5284513725993918,1.4070316481164282,0.12141972448296356
2016-07-27 00:00:00-04:00,186.98655492493998,187.06359963384529,185.66818645320882,186.43865966796875,4742100,0.0,0.0,0.0,-0.0010090112776898197,0.7484569901551418,-0.5478952569712305,0.0031130777078824837,186.40355682373047,184.00865325927734,,81.17383378283887,184.00865325927734,190.00232485151892,178.01498166703576,1.468532906237641,1.4193557379974073,0.04917716824023377
2016-07-28 00:00:00-04:00,186.21609892607984,186.94376523777044,185.77092990649265,186.6612548828125,1844200,0.0,0.0,0.0,0.0011939327135270794,0.6283228579032628,0.4451559567326626,0.0026031045949593814,186.4626266479492,184.44697113037108,,74.64666761953606,184.44697113037108,189.80676895213446,179.0871733086077,1.4207506297829013,1.4196351487216599,0.0011154810612414856
