Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,High_Low_Pct,Price_Change,Volatility,MA_10,MA_20,MA_50,RSI
2016-06-17 00:00:00-04:00,37.95509918097682,38.13612635834275,37.74390320515772,38.12858200073242,19211300,0.412,0.0,0.0,,1.0286853919128027,0.17348281975559843,,,,,
2016-06-20 00:00:00-04:00,38.06823830186933,38.18137776047618,37.69864249816369,37.985267639160156,15937900,0.0,0.0,0.0,-0.003758712075091375,1.2708486534785444,-0.08297066270917242,,,,,
2016-06-21 00:00:00-04:00,38.007895190600166,38.21909114983643,37.76652755795039,38.03806686401367,8669100,0.0,0.0,0.0,0.0013899921768376622,1.1897649623046247,0.030171673413505573,,,,,
2016-06-22 00:00:00-04:00,38.03806757179374,38.09840804241438,37.81932725146939,37.85704040527344,7980300,0.0,0.0,0.0,-0.00475908671666736,0.7371965371759821,-0.18102716652030182,,,,,
2016-06-23 00:00:00-04:00,37.78916457109251,37.97773326232018,37.706196763909446,37.962650299072266,8425200,0.0,0.0,0.0,0.0027897028575989413,0.7152727648663884,0.17348572797975237,,,,,
2016-06-24 00:00:00-04:00,37.87968000943172,38.36241540363399,37.55534162695272,38.02299118041992,24191000,0.0,0.0,0.0,0.0015894802094238436,2.1225941243067608,0.14331117098819846,0.0034462589927376644,,,,
2016-06-27 00:00:00-04:00,37.977727920037275,38.596232910073255,37.92492892410709,38.49063491821289,16787300,0.0,0.0,0.0,0.012298972891795712,1.7440709600987025,0.512906998175616,0.006138574448121443,,,,
2016-06-28 00:00:00-04:00,38.505713486392786,38.656568965137154,38.18891957062564,38.633941650390625,13207300,0.0,0.0,0.0,0.0037231584379484595,1.2104625480449336,0.12822816399783932,0.006106320113918513,,,,
2016-06-29 00:00:00-04:00,38.814981690233715,38.92057970505155,38.60378566059804,38.73955535888672,14013400,0.0,0.0,0.0,0.00273370264550854,0.81775343449015,-0.07542633134699628,0.004354964401743807,,,,
2016-06-30 00:00:00-04:00,38.913038643171184,39.62205594841381,38.73955577733512,39.57680130004883,17372400,0.0,0.0,0.0,0.021612172194693136,2.2298420844779097,0.663762656877644,0.008516543822987577,38.343553161621095,,,
2016-07-01 00:00:00-04:00,39.795519814139446,39.795519814139446,39.17701497825799,39.58432388305664,17480800,0.0,0.0,0.0,0.00019007556853267715,1.5624994321203818,-0.21119593108280554,0.008813771751285768,38.48912734985352,,,
2016-07-05 00:00:00-04:00,39.70502285747881,39.93884906863166,39.58433901111957,39.87850570678711,12553400,0.0,0.0,0.0,0.007431775886827419,0.8889752793614791,0.17348284930830005,0.008498832226000728,38.67845115661621,,,
2016-07-06 00:00:00-04:00,39.83324244274324,39.99163941731299,39.59941628219083,39.96146774291992,15102700,0.0,0.0,0.0,0.0020803697295681545,0.9815033262677133,0.12822530017668043,0.00869338697380543,38.87079124450683,,,
