Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,High_Low_Pct,Price_Change,Volatility,MA_10,MA_20,MA_50,RSI
2016-06-17 00:00:00-04:00,71.1306685442782,71.1852771990507,70.80300272737894,70.93042755126953,8559700,0.277,0.0,0.0,,0.5389428555121146,-0.20024099300866283,,,,,
2016-06-20 00:00:00-04:00,71.47648058329216,72.22282838892667,71.47648058329216,71.56749725341797,3972200,0.0,0.0,0.0,0.008981613732526261,1.0428586079959212,0.0910166701258106,,,,,
2016-06-21 00:00:00-04:00,71.77686401357857,71.77686401357857,71.26716494814585,71.4036865234375,2899300,0.0,0.0,0.0,-0.0022888984003509583,0.7138273809790253,-0.3731774901410745,,,,,
2016-06-22 00:00:00-04:00,71.45832494220056,71.85879993129888,71.248980219613,71.3035888671875,4103600,0.0,0.0,0.0,-0.0014018555781030173,0.8552440646735802,-0.1547360750130622,,,,,
2016-06-23 00:00:00-04:00,71.95891321764711,72.01352880389042,71.67675930789018,72.00442504882812,4441200,0.0,0.0,0.0,0.009828904726605359,0.4677066663220649,0.04551183118101676,,,,,
2016-06-24 00:00:00-04:00,69.47412351694942,70.55723428035826,69.15556152771153,69.3284912109375,15348200,0.0,0.0,0.0,-0.0371634637187368,2.0217845912469525,-0.1456323060119189,0.01915997852731209,,,,
2016-06-27 00:00:00-04:00,68.68224144351113,68.79146563798011,67.51721114568865,68.05421447753906,10851000,0.0,0.0,0.0,-0.0183802749943216,1.872410844903695,-0.6280269659720688,0.018265998077594818,,,,
2016-06-28 00:00:00-04:00,68.84611597771503,69.41043090820312,68.64587497192467,69.41043090820312,7860600,0.0,0.0,0.0,0.019928470868055825,1.1015000573755231,0.564314930488095,0.02273122420586108,,,,
2016-06-29 00:00:00-04:00,70.23867244620969,70.64825809967469,69.84729430310166,70.5299301147461,7053800,0.0,0.0,0.0,0.016128688323856277,1.1356367364464,0.291257668536403,0.02476988753640729,,,,
2016-06-30 00:00:00-04:00,70.74835928638223,71.07601799804304,70.29326886935556,71.04871368408203,6711800,0.0,0.0,0.0,0.0073555094765005435,1.1017076708355018,0.300354397699806,0.024499525659699345,70.55814056396484,,,
2016-07-01 00:00:00-04:00,71.12155257710153,71.94982073432703,70.9850240194771,71.7859878540039,7130100,0.0,0.0,0.0,0.01037702347716185,1.3439903018568364,0.6644352769023811,0.015051028356561722,70.64369659423828,,,
2016-07-05 00:00:00-04:00,71.33998228423596,71.48561457334398,70.75746701606337,71.20346069335938,7317600,0.0,0.0,0.0,-0.00811477529332405,1.0226294483303342,-0.13652159087658333,0.010812893302218525,70.60729293823242,,,
2016-07-06 00:00:00-04:00,70.91219347026048,71.81327056884766,70.75745744797476,71.81327056884766,7780600,0.0,0.0,0.0,0.00856432917094363,1.4702200756344692,0.9010770985871801,0.009023194789162584,70.64825134277343,,,
2016-07-07 00:00:00-04:00,71.70406685063227,72.12274932861328,71.64035445059453,72.12274932861328,9242800,0.0,0.0,0.0,0.004309492623218336,0.6688525916015953,0.4186824779810081,0.007388858936125202,70.73016738891602,,,55.52737088418128
2016-07-08 00:00:00-04:00,72.58693941766958,73.43340807986657,72.58693941766958,73.37879943847656,7411400,0.0,0.0,0.0,0.017415449654315518,1.1535602499284459,0.791860020806979,0.009444962357150461,70.86760482788085,,,60.16625219774127
2016-07-11 00:00:00-04:00,73.77926764224856,73.98861232200323,73.56992990662363,73.80657196044922,4431000,0.0,0.0,0.0,0.0058296473265595505,0.5672698301229413,0.027304318200663147,0.00919517948525448,71.31541290283204,,,59.46165174622088
2016-07-12 00:00:00-04:00,74.04321614909057,74.28896888519373,73.9795037627174,74.09783172607422,4886000,0.0,0.0,0.0,0.003946257872281089,0.4176439651032704,0.05461557698365027,0.005561731085513977,71.91977462768554,,,61.263322142106674
2016-07-13 00:00:00-04:00,74.19797499027217,74.26168740219283,73.56995462823481,73.7337875366211,3655400,0.0,0.0,0.0,-0.004913020812794211,0.938148977650799,-0.4641874536510784,0.007971552870153437,72.35211029052735,,,59.94046909454729
2016-07-14 00:00:00-04:00,74.27987906393591,74.46191250367959,73.94310956186644,74.03412628173828,3406000,0.0,0.0,0.0,0.00407328519463368,0.7007618889683856,-0.24575278219762708,0.007979716228211604,72.70252990722656,,,58.58350557108187
