Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,High_Low_Pct,Price_Change,Volatility,MA_10,MA_20,MA_50,RSI,BB_Middle,BB_Upper,BB_Lower,MACD,MACD_Signal,MACD_Histogram
2016-06-17 00:00:00-04:00,56.784772397575594,56.784772397575594,56.334508240317234,56.55097961425781,272900,0.0,0.0,0.0,,0.796209297044322,-0.23379278331778153,,,,,,,,,0.0,0.0,0.0
2016-06-20 00:00:00-04:00,57.053195839435595,57.32161823409379,56.87136067471403,56.91465759277344,135200,0.0,0.0,0.0,0.006430975749603718,0.7911100205528204,-0.13853824666215786,,,,,,,,,0.008159441825668523,0.004533023236482513,0.00362641858918601
2016-06-21 00:00:00-04:00,57.094047866897746,57.15500830124478,56.954712578756975,57.024383544921875,177800,0.376,0.0,0.0,0.0019279032289631903,0.3512457479352066,-0.06966432197587125,,,,,,,,,0.013799343638183359,0.008330695532261548,0.005468648105921811
2016-06-22 00:00:00-04:00,57.12017531739051,57.320477692831346,56.919879586139,56.937294006347656,290400,0.0,0.0,0.0,-0.0015272333195082144,0.7035777054099005,-0.18288131104285554,,,,,,,,,0.012881960047657515,0.009872451804414654,0.003009508243242861
2016-06-23 00:00:00-04:00,57.40757340674535,57.660125732421875,57.28565251078986,57.660125732421875,341900,0.0,0.0,0.0,0.01269522443398241,0.6494491936590632,0.2525523256765254,,,,,,,,,0.040875407764779936,0.019095130279059253,0.021780277485720683
2016-06-24 00:00:00-04:00,55.92709151723174,56.588952436233875,55.474240183728874,55.665828704833984,523000,0.0,0.0,0.0,-0.034587108547814216,2.0025072444636036,-0.26126281239775295,0.01843557258555451,,,,,,,,-0.02834236416818925,0.006236931810184976,-0.034579295978374225
2016-06-27 00:00:00-04:00,55.26522925216048,55.26522925216048,54.55111844574778,54.8123779296875,1835400,0.0,0.0,0.0,-0.01533168184150957,1.3028276338033515,-0.45285132247298066,0.018216485576586755,,,,,,,,-0.11090696655267607,-0.023409063750620702,-0.08749790280205537
2016-06-28 00:00:00-04:00,55.42199503928999,55.71809005737305,55.195571000565366,55.71809005737305,159500,0.0,0.0,0.0,0.016523861249869265,0.9377906821099612,0.29609501808305794,0.02103009953994884,,,,,,,,-0.12141033507209187,-0.0469606121634859,-0.07444972290860596
2016-06-29 00:00:00-04:00,56.16224190259914,56.667346635405224,56.136116941280136,56.632511138916016,178200,0.0,0.0,0.0,0.01641156544672273,0.9380295583609467,0.4702692363168737,0.023082445237524396,,,,,,,,-0.08146865184263419,-0.05493214052463679,-0.026536511317997398
2016-06-30 00:00:00-04:00,56.71087316013731,57.47723388671875,56.676037675630525,57.47723388671875,147500,0.0,0.0,0.0,0.014915862475719743,1.3939366196141136,0.7663607265814392,0.023427196044035377,56.5393482208252,,,,,,,-0.008438702337805637,-0.04451491143040381,0.03607620909259817
2016-07-01 00:00:00-04:00,57.49464168028952,57.721068981391944,57.47722726213789,57.58173370361328,228000,0.0,0.0,0.0,0.001818107967764826,0.4234706105050043,0.08709202332376265,0.013851089042907555,56.64242362976074,,,,,,,0.05001953141952953,-0.023831315498601777,0.0738508469181313
2016-07-05 00:00:00-04:00,57.36402827508935,57.36402827508935,57.09405490894878,57.24210739135742,80600,0.0,0.0,0.0,-0.005898160586897183,0.4716342190108417,-0.12192088373193144,0.01024414478402149,56.67516860961914,,,,,,,0.07354167387556743,-0.00291968104652684,0.07646135492209427
2016-07-06 00:00:00-04:00,57.05921471682659,57.48594441889277,56.911168890814714,57.47723388671875,117900,0.0,0.0,0.0,0.004107579299165165,1.000005548650576,0.4180191698921618,0.00935630563807369,56.72045364379883,,,,,,,0.10329263675116351,0.019558535538348094,0.08373410121281542
2016-07-07 00:00:00-04:00,57.57303329976201,57.79946064069388,57.25081003167396,57.44240188598633,160600,0.0,0.0,0.0,-0.0006060138663087633,0.9551317337128478,-0.13063141377568144,0.007692596485467044,56.77096443176269,,,55.93489121021179,,,,0.12220134367623814,0.04103148758421017,0.08116985609202797
2016-07-08 00:00:00-04:00,57.83429567214131,58.27843317361755,57.79946018579598,58.234893798828125,180300,0.0,0.0,0.0,0.013796287878329982,0.8224845218679002,0.40059812668681616,0.007258250195314777,56.82844123840332,,,60.14100012313619,,,,0.18192992581658274,0.07023881676842302,0.11169110904815972
2016-07-11 00:00:00-04:00,58.3742224608838,58.55710376025472,58.29584760866294,58.39164352416992,112900,0.0,0.0,0.0,0.0026916804533598793,0.4474204455019993,0.017421063286121807,0.007243912998033538,57.101022720336914,,,59.12217799677412,,,,0.23447176301156958,0.10403673277925407,0.1304350302323155
2016-07-12 00:00:00-04:00,58.58324213935017,58.81838003828849,58.53970275953263,58.705169677734375,517500,0.0,0.0,0.0,0.00536936682446143,0.4747065382583401,0.121927538384206,0.005362776698428605,57.4903018951416,,,60.12597718731844,,,,0.29103488813222356,0.14229792940416136,0.1487369587280622
2016-07-13 00:00:00-04:00,58.792252842997364,58.89675266593288,58.57453601962814,58.69645690917969,202900,0.0,0.0,0.0,-0.00014841569494672413,0.5489541673755548,-0.09579593381767637,0.005868039666183879,57.78813858032227,,,60.69920179519518,,,,0.3302309514275521,0.18057405519218403,0.14965689623536807
2016-07-14 00:00:00-04:00,58.96642303466797,59.10576498939561,58.85321267959433,58.96642303466797,742300,0.0,0.0,0.0,0.0045993598200653185,0.42829850752995274,0.0,0.005224074779448043,58.02152976989746,,,58.40804961770209,,,,0.37365483494519225,0.21975486613660772,0.15389996880858453
2016-07-15 00:00:00-04:00,59.09704522838499,59.218966097639125,58.83578242616096,58.97512435913086,104400,0.0,0.0,0.0,0.00014756405450899734,0.6497377930816314,-0.12192086925413292,0.0025109902431960395,58.17131881713867,57.355333518981936,,78.61455360594462,57.355333518981936,59.627888088504285,55.08277894945959,0.4031818748274034,0.25686815496270987,0.14631371986469355
2016-07-18 00:00:00-04:00,59.04479152451687,59.1492913233279,58.91416013181445,59.079620361328125,3234700,0.0,0.0,0.0,0.0017718657371696978,0.3979903561928834,0.0348288368112577,0.0025299811696389155,58.32110748291016,57.481765556335446,,92.3877095073678,57.481765556335446,59.845432377574554,55.11809873509634,0.4280763431469765,0.2914285560364088,0.1366477871105677
2016-07-19 00:00:00-04:00,59.00123442383401,59.114444732666016,58.9576884197208,59.114444732666016,119000,0.0,0.0,0.0,0.0005894481231414339,0.2651742964923608,0.11321030883200223,0.001936300973378656,58.508341217041014,57.59175491333008,,90.79512401647321,57.59175491333008,60.04725146194021,55.13625836471994,0.44458510814511243,0.3222875657600456,0.12229754238506685
2016-07-20 00:00:00-04:00,59.31477420962157,59.43669510394057,59.18414278165394,59.38444519042969,250200,0.0,0.0,0.0,0.004567419333543654,0.4252836268433027,0.06967098080811951,0.002136584245797602,58.69906234741211,57.70975799560547,,89.10912452089624,57.70975799560547,60.2748386565927,55.144677334618244,0.4704610932525668,0.35209824243399573,0.11836285081857106
2016-07-21 00:00:00-04:00,59.367031740187706,59.41928830459376,59.001269010301705,59.149314880371094,76500,0.0,0.0,0.0,-0.003959459574044977,0.7067187424528895,-0.21771685981661193,0.003086439554726784,58.86975364685058,57.82035903930664,,78.74291469834517,57.82035903930664,60.43546720371675,55.20525087489653,0.4688409628992005,0.37555757006957363,0.09328339282962689
2016-07-22 00:00:00-04:00,59.19284571216513,59.4453980020122,59.12317474030603,59.43668746948242,76600,0.0,0.0,0.0,0.004858426334988675,0.542128566420555,0.2438417573172913,0.0035838291638761463,58.989933013916016,57.909187126159665,,80.0003208161563,57.909187126159665,60.62030614861868,55.19806810370065,0.4820423406505867,0.39693528691659113,0.08510705373399557
2016-07-25 00:00:00-04:00,59.410558365979156,59.410558365979156,59.1231706102779,59.3495979309082,78800,0.0,0.0,0.0,-0.001465248860292423,0.48422864807915916,-0.06096043507095317,0.0038217356811827445,59.08572845458984,58.09337558746338,,87.11651743004869,58.09337558746338,60.65942553879922,55.527325636127536,0.4805546647163652,0.4137098605143844,0.0668448042019808
2016-07-26 00:00:00-04:00,59.23639745252642,59.358325000828025,58.975141219799724,59.201568603515625,141000,0.0,0.0,0.0,-0.00249419259023298,0.6472527503359862,-0.034828849010793306,0.004124824857106195,59.13536834716797,58.312835121154784,,81.3296368172997,58.312835121154784,60.40426148245394,56.22140875985563,0.4632875598797881,0.4236494327986057,0.03963812708118242
