Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,High_Low_Pct,Price_Change,Volatility,MA_10,MA_20,MA_50,RSI,BB_Middle,BB_Upper,BB_Lower,MACD,MACD_Signal,MACD_Histogram
2016-06-17 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.082,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2016-06-20 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2016-06-21 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2016-06-22 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2016-06-23 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2016-06-24 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0
2016-06-27 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0
2016-06-28 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0
2016-06-29 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0
2016-06-30 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.265947341918945,,,,,,,0.0,0.0,0.0
2016-07-01 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.265947341918945,,,,,,,0.0,0.0,0.0
2016-07-05 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.265947341918945,,,,,,,0.0,0.0,0.0
2016-07-06 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.265947341918945,,,,,,,0.0,0.0,0.0
2016-07-07 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.265947341918945,,,,,,,0.0,0.0,0.0
2016-07-08 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.265947341918945,,,,,,,0.0,0.0,0.0
2016-07-11 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.265947341918945,,,,,,,0.0,0.0,0.0
2016-07-12 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.265947341918945,,,,,,,0.0,0.0,0.0
2016-07-13 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.265947341918945,,,,,,,0.0,0.0,0.0
2016-07-14 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.265947341918945,,,,,,,0.0,0.0,0.0
2016-07-15 00:00:00-04:00,23.265947341918945,23.265947341918945,23.265947341918945,23.265947341918945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.265947341918945,23.265947341918945,,,23.265947341918945,23.265947341918945,23.265947341918945,0.0,0.0,0.0
