Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,High_Low_Pct,Price_Change,Volatility,MA_10,MA_20,MA_50,RSI,BB_Middle,BB_Upper,BB_Lower,MACD,MACD_Signal,MACD_Histogram
2016-06-17 00:00:00-04:00,50.41041671332074,50.589005413402425,50.04452240066711,50.21875762939453,1089800,0.0,0.0,0.0,,1.084222387087909,-0.19165908392621134,,,,,,,,,0.0,0.0,0.0
2016-06-20 00:00:00-04:00,50.87650808900063,51.320804887851956,50.83294677734375,50.83294677734375,888400,0.0,0.0,0.0,0.01223027364559326,0.9597281712687266,-0.043561311656880264,,,,,,,,,0.013779884729636649,0.0076554915164648045,0.0061243932131718444
2016-06-21 00:00:00-04:00,50.85346822320182,50.91026701373762,50.42965237551585,50.74860763549805,1033000,0.1785,0.0,0.0,-0.0016591432760159064,0.9470499007062058,-0.10486058770377582,,,,,,,,,0.014942956529232276,0.010642157505303932,0.004300799023928345
2016-06-22 00:00:00-04:00,50.827248522444705,51.05444699396504,50.47770882253597,50.521400451660156,1035200,0.0,0.0,0.0,-0.004477111677029799,1.1415720195264534,-0.305848070784549,,,,,,,,,0.006902501623919477,0.009375336407273968,-0.002472834783354491
2016-06-23 00:00:00-04:00,51.04134075524466,51.55253982543945,50.988908799279415,51.55253982543945,1101000,0.0,0.0,0.0,0.020409952308545254,1.0933137883575341,0.5111990701947917,,,,,,,,,0.04341953243314123,0.01950271504419307,0.02391681738894816
2016-06-24 00:00:00-04:00,49.54707364804402,50.25488684293576,49.258702840156076,49.57328796386719,2542200,0.0,0.0,0.0,-0.03839290689215613,2.0095177134625013,0.026214315823168022,0.02255376339088189,,,,,,,,-0.020078891104283514,0.008773899083226004,-0.028852790187509518
2016-06-27 00:00:00-04:00,49.0096554342005,49.09704204020253,47.829964587567524,48.0440559387207,3756800,0.0,0.0,0.0,-0.03084790394095116,2.6373240724120817,-0.9655994954798004,0.02377338429306982,,,,,,,,-0.1297319844964946,-0.026278245050058748,-0.10345373944643585
2016-06-28 00:00:00-04:00,48.44601991016045,48.92226770245215,48.411068604403575,48.68632888793945,1857200,0.0,0.0,0.0,0.013368416480864065,1.0499848925253685,0.2403089777790015,0.026085916354947482,,,,,,,,-0.1706254534580367,-0.06096759368035161,-0.1096578597776851
2016-06-29 00:00:00-04:00,49.17568755281752,49.787377118012,49.15821023188938,49.67814636230469,1929400,0.0,0.0,0.0,0.020371580626834307,1.2664862362900713,0.502458809487166,0.02911332885122321,,,,,,,,-0.14713959754143957,-0.08087375407377854,-0.06626584346766103
2016-06-30 00:00:00-04:00,49.857295824538674,50.77483367919922,49.64320443625826,50.77483367919922,2637600,0.0,0.0,0.0,0.022075850191678903,2.2287207282464254,0.9175378546605444,0.02945599075795288,50.06309051513672,,,,,,,-0.07184900303052899,-0.07885168595401156,0.007002682923482564
